,node,betweenness_centrality
8022,Q9ULZ1,7.102229923859542e-06
8023,P17948,2.084853790289633e-05
8024,Q496M5,1.8031539618792307e-06
8025,Q96T68,1.0536925540214352e-05
8026,Q5T764,5.145157135519096e-05
8027,Q75WM6,3.813586560673878e-05
8028,Q9UL19,1.875048320925923e-07
8029,Q53GI3,0.0
8030,Q9Y6U3,9.737418253444942e-06
8031,P61371,0.0003394249440017
8032,Q9Y586,2.7529882889089405e-06
8033,Q5T215,7.38416541452344e-08
8034,O15197,4.15685500245159e-05
8035,Q06136,4.070593418737638e-05
8036,O43598,8.639725569934697e-06
8037,Q9P286,3.347131664312509e-05
8038,O00628,0.0001884087471549
8039,Q9H1C0,1.2082584417213744e-05
8040,P07355,0.000557987654146
8041,Q6NVU6,2.962102728828588e-07
8042,P43362,1.1675865671315011e-08
8043,Q9HC29,0.0001487183783022
8044,P31269,2.7566260614963017e-05
8045,Q7Z5G4,0.0001216286931138
8046,Q8TE58,0.0
8047,Q9H1Y3,3.44752531705667e-05
8048,Q9UBM1,1.0781649001655452e-05
8049,Q8N5X7,5.225739059721799e-05
8050,A8MZ36,0.0
8051,Q6NUI2,5.8931608286737744e-06
8052,O60676,5.1276591583476e-07
8053,Q16719,0.000482617753126
8054,P04839,0.0001364780567866
8055,Q9P232,3.794406910803437e-06
8056,Q9NRE1,2.6552667934277164e-06
8057,Q96DT7,0.0
8058,P01225,0.000143890316985
8059,Q58A45,5.138341628733197e-05
8060,E9PIF3,0.0
8061,Q14624,0.0001211713918952
8062,Q8TDN7,1.35101757706343e-05
8063,Q9H0C3,4.2714497529761e-06
8064,Q6UX73,3.721948820630801e-07
8065,Q9HCL3,0.0
8066,Q9UJW9,2.494088668534755e-05
8067,Q92973,0.0001609005283038
8068,Q8NBS3,1.8010559031580784e-05
8069,Q6UWY5,7.192488033179092e-05
8070,Q0ZGT2,0.0002080521143132
8071,Q8N2H3,3.167926867361466e-06
8072,P04201,7.742083077542317e-05
8073,Q9HCU5,5.104708483862397e-05
8074,Q8NGL7,7.44271556000929e-08
8075,Q15758,0.0001762823921277
8076,P51178,7.341642709531796e-05
8077,Q9NP74,6.429599028269236e-05
8078,Q8WYQ5,1.9376267832638712e-05
8079,Q9H7R0,0.0
8080,O43734,1.4465286195790384e-05
8081,P0DKX0,0.0
8082,Q9Y3A0,2.904562718411814e-05
8083,P12931,0.0066995054562277
8084,Q14188,1.7141331256926623e-09
8085,P15018,0.0002388013334226
8086,P54852,0.0001119242854037
8087,Q17RB8,0.0001074009647626
8088,Q96QZ7,2.6466090604959025e-05
8089,P20290,1.2789625379621404e-05
8090,Q9H3K6,1.2276179037321382e-05
8091,Q86W74,0.0001400191762903
8092,Q6ZNC4,2.575252686764668e-07
8093,Q8N111,6.585981246096158e-07
8094,O94941,0.000116560982202
8095,Q99835,0.0002198204890339
8096,Q86VX2,0.0002606956088252
8097,Q6JBY9,1.790269497122684e-05
8098,ENSP00000437563,8.845111717233784e-10
8099,Q6PIU1,1.0583488894698884e-05
8100,O75351,3.012889410925417e-05
8101,Q9BYK8,0.000273151018219
8102,Q68CP9,9.21088918611428e-06
8103,Q8N3Z6,6.861250967018529e-06
8104,Q8WUT4,4.641596503949627e-05
8105,O95208,0.0001117220273839
8106,Q9Y2K5,6.0055869810190325e-05
8107,Q7Z6M2,8.649655601284713e-06
8108,Q86UX7,6.095055602845137e-05
8109,Q70Z35,1.5351491884044668e-06
8110,Q16515,3.667982098341399e-05
8111,Q9Y4H2,8.133594771741264e-05
8112,Q8WW01,1.966528028861684e-06
8113,Q8IVH2,1.3260779034489684e-06
8114,Q9H4G1,2.2330600453489666e-07
8115,Q9UIL8,2.113531616883632e-05
8116,Q9Y462,2.493337516284281e-05
8117,P58304,2.4201956715891257e-05
8118,Q9H061,8.552883022380028e-05
8119,Q8IXQ4,7.465552766041206e-05
8120,Q9Y2K6,4.640241812504041e-05
8121,Q15390,2.6120801746726867e-05
8122,Q92564,0.0001853710729605
8123,P38606,0.0002849707979676
8124,Q12923,0.0001514303591598
8125,Q9HB55,0.0
8126,Q5XKK7,0.0
8127,P15085,6.57483191684241e-05
8128,O60502,5.306354434351081e-05
8129,Q5T601,0.0
8130,O00139,3.9824169472095405e-05
8131,P45984,0.0002714384247468
8132,Q6PJG9,1.755488478041273e-06
8133,Q9HCH0,5.52213688402416e-05
8134,Q13572,3.046857387882376e-05
8135,Q92839,2.6795485496325877e-09
8136,Q5UIP0,7.250128320395785e-05
8137,O75344,0.0002047409226771
8138,O60506,0.0003622399925895
8139,Q3KQU3,0.0
8140,Q6A163,0.0
8141,P39905,0.0001236463301028
8142,Q5TYX0,5.001645322744188e-05
8143,Q9H6K5,1.704059730102009e-05
8144,Q9H7V2,5.89482654226835e-06
8145,Q9UN19,1.1396645508783406e-05
8146,P31275,0.0
8147,Q9UF11,2.229557460890674e-05
8148,P49802,8.45064366906495e-05
8149,Q9UJ98,5.734636422303452e-05
8150,A6NDL8,7.44271556000929e-08
8151,O75563,1.806436232828588e-05
8152,Q9UN37,2.694365962260249e-05
8153,P53814,6.1795541002632e-06
8154,Q96N19,8.760058295644592e-07
8155,Q8WUB8,0.000740274889136
8156,Q8TEC5,3.682715108291717e-05
8157,Q8N142,9.277566300962593e-05
8158,Q9BXP8,3.080543365253252e-08
8159,Q8WXI9,0.0002421807427807
8160,O76001,7.44271556000929e-08
8161,Q8IYJ3,1.977633651586177e-05
8162,Q9HCE3,1.9754061672568464e-06
8163,Q96N95,2.7101451309741904e-05
8164,PANO,0.0
8165,P20701,8.306772152762485e-05
8166,P27539,8.39563843833289e-05
8167,Q96T17,0.0
8168,P48200,0.0006821241697657
8169,Q86YW0,0.0002166219120746
8170,Q9BQA9,4.256026282078675e-06
8171,O60443,8.827070627927913e-06
8172,Q5VZV1,8.233901794839868e-06
8173,Q9BYD2,7.571251179842178e-05
8174,Q6ZVM7,1.1974813484125996e-05
8175,Q8TAG5,5.043303420971545e-06
8176,P59535,0.0
8177,Q9HBZ2,7.255413799015671e-06
8178,Q53EZ4,0.0002299145024504
8179,P23582,1.4192597563104785e-05
8180,Q9UHD1,3.357321647303142e-05
8181,Q9UN42,0.0007300453822787
8182,Q9UIX4,0.0002427552357265
8183,Q6ZV70,1.6583024715520185e-05
8184,Q5VU65,5.917932858006972e-05
8185,Q96IZ5,2.411029300987094e-05
8186,P35557,0.000613499531951
8187,Q8IY18,0.0001571720405697
8188,O75911,9.39385334527578e-06
8189,Q7L311,3.050653430784572e-05
8190,B1AK53,4.126668687777584e-05
8191,P24347,9.922695443928804e-06
8192,Q9GZZ9,9.968579861611202e-05
8193,Q8NBE8,4.758737610995148e-05
8194,Q9NQX0,3.1581252439256776e-05
8195,B2RNN3,2.9099692211157075e-08
8196,P17098,0.0
8197,O75896,3.419447028101419e-06
8198,Q14210,7.987788306583046e-07
8199,Q14761,1.2957007056953397e-05
8200,Q8NGB9,7.24983980165839e-05
8201,Q96B45,8.658222366651414e-06
8202,Q5T6C5,0.0
8203,Q5T5S1,9.370764070715109e-08
8204,Q96EY9,2.1145265839255413e-05
8205,H3BU77,0.0
8206,P49755,0.0004799336796794
8207,Q9NR09,4.629866582014046e-05
8208,Q5T5Y3,2.7789051621865085e-05
8209,Q9P1V8,3.285050697279376e-06
8210,Q06547,7.003992164545913e-06
8211,Q6NT89,0.0
8212,Q8WXX7,4.467048630382191e-05
8213,O00141,0.0001272886568195
8214,Q9C0C7,1.609258652886802e-05
8215,P38435,0.0007854403499808
8216,Q05481,1.2162579887106232e-08
8217,P28715,0.0001993833735314
8218,ENSP00000454786,2.2177904342283057e-05
8219,Q15750,0.0001463850759932
8220,Q15622,7.44271556000929e-08
8221,Q9NQ90,1.7119966738733248e-05
8222,P09668,5.898686339033794e-05
8223,P36952,7.037179475024891e-05
8224,O43292,7.8643980645206e-05
8225,Q3SY17,4.382528831139409e-07
8226,Q7Z6G8,3.38253461917001e-06
8227,P10176,6.944870530408479e-05
8228,Q96FT7,5.294655904846379e-06
8229,Q96S86,3.0315670219502478e-06
8230,P31994,6.999115599533736e-05
8231,Q5TZF3,6.937720772400596e-05
8232,O75175,0.0001008370536879
8233,A6NJ46,0.0
8234,Q8IY85,1.2870856951747929e-06
8235,Q9BTD8,7.934663865053264e-05
8236,Q13510,3.94332948496356e-05
8237,P98173,0.0
8238,Q9BZM3,5.138453174248939e-06
8239,Q9NTN3,6.94444285246178e-05
8240,P60371,0.0
8241,P35475,8.790733115406285e-06
8242,Q9BPX7,1.7479540155154942e-05
8243,P17097,1.2308335668330964e-07
8244,Q9NQR1,3.0698387003051584e-05
8245,Q9BPU9,4.632195270030199e-06
8246,O95096,0.0001053039771591
8247,O94805,2.106690138733112e-05
8248,Q07837,5.143115990100363e-05
8249,Q9GZV8,1.4842165563882477e-05
8250,O15297,5.932996033370132e-06
8251,Q8TF64,7.888652369115435e-06
8252,Q9ULI1,2.1899240786644142e-06
8253,P19784,0.000319686470757
8254,Q3SY46,4.640714537791799e-05
8255,P62263,0.0004492261034499
8256,P04899,0.0012407618012213
8257,Q15119,4.797332897954855e-06
8258,Q6P280,0.0
8259,Q92551,2.434616681649696e-05
8260,Q9Y3Q0,5.504922021397096e-06
8261,P19827,3.960756150912986e-06
8262,Q8N884,5.944235859487442e-05
8263,P46937,0.0027400678914918
8264,O95772,7.02744505743998e-05
8265,Q8TAP8,3.752908677171626e-05
8266,Q99963,7.431492303252514e-05
8267,Q9UKE5,4.942440845341502e-06
8268,B3EWG5,3.369793466723676e-09
8269,O95696,2.6315911561253172e-05
8270,P63215,0.0001960269584032
8271,P22528,2.8708463370420095e-05
8272,Q9UHI8,1.4874899989436183e-05
8273,Q9UNW9,1.0964362043513538e-06
8274,P17029,7.385248061940875e-06
8275,Q16281,7.811730154841767e-06
8276,Q86V88,0.0
8277,Q9NRZ5,5.912921121538272e-05
8278,Q8N8W4,1.2610639082880186e-05
8279,P22223,3.856132158964496e-06
8280,O14972,0.0006158519937458
8281,Q9H9F9,7.463883218343046e-06
8282,Q9H211,0.0004279164257961
8283,Q8N2W9,4.503337871715925e-05
8284,Q8N461,3.698629895526504e-05
8285,P37287,0.0004936232301983
8286,P41091,6.985674379133568e-05
8287,Q9UHQ1,5.946341170755838e-06
8288,O15516,8.606118076893705e-05
8289,Q9NZ09,8.740319175120945e-05
8290,Q6WRX3,9.480850588369767e-06
8291,Q9NUD7,0.0
8292,O15247,1.6991598345895736e-06
8293,Q6PIJ6,4.3944988999352166e-05
8294,Q9GZU1,0.0001285309429538
8295,Q9BSK1,0.0
8296,Q8NHG8,2.4919913588909327e-05
8297,Q6ZN44,0.0001331373744623
8298,Q86XI8,1.585851934285847e-07
8299,D3DTV9,5.001645322744188e-05
8300,O43908,6.742287064501209e-07
8301,Q3B7I2,5.26901466043374e-06
8302,Q99467,0.0
8303,Q9BXW4,1.7301159206173194e-05
8304,Q02246,4.837608367296436e-05
8305,Q7Z4H3,1.5629190536076116e-05
8306,P23677,3.546279786308241e-05
8307,Q9UJU5,1.3646162555618916e-06
8308,Q96AB3,2.9587065357648577e-05
8309,Q99574,6.947550905635369e-05
8310,O15353,3.145438171587985e-05
8311,Q9UIG4,2.483041612912725e-06
8312,Q9Y5E1,0.0
8313,P46952,2.523320892462444e-05
8314,Q12874,0.0001720948218846
8315,Q6P179,5.401161562260477e-06
8316,Q9Y577,2.3004849608369984e-05
8317,P48547,0.0003625830441939
8318,P12104,6.980631496625403e-06
8319,A6NHG9,7.44271556000929e-08
8320,Q9GZT4,3.919098636633127e-05
8321,P02774,0.0001210031917373
8322,Q96G75,1.2445239441360095e-06
8323,P09017,1.0355084427225077e-05
8324,Q13936,0.0008813276511623
8325,Q9NPL8,3.987768590173496e-05
8326,Q70Z53,7.554718781878039e-05
8327,P29973,4.107946129062632e-05
8328,Q6RW13,0.0001173345496193
8329,Q765I0,1.5105027030948825e-05
8330,O00476,4.488038262592435e-05
8331,O95477,0.0003940568463587
8332,Q9UNX4,0.0001989120295736
8333,Q96G91,1.0578422119903657e-05
8334,Q07001,1.488547555415896e-05
8335,P02461,8.255001001339181e-05
8336,Q96JJ6,3.88062852103389e-06
8337,Q8IWS0,3.241234400769543e-05
8338,P63010,0.0009370028885705
8339,Q9NZL3,5.4614506916167423e-08
8340,Q96SC8,2.6605597964649125e-06
8341,P98077,1.2836207929346572e-05
8342,Q6ZVN7,6.654911840223294e-05
8343,Q9HCJ2,9.897510139425508e-06
8344,P49682,0.0001266363896618
8345,Q9C0E2,2.158106104259423e-05
8346,Q7Z5K2,8.690074264526591e-06
8347,Q02641,0.0001148237648684
8348,Q495M3,5.548590075951211e-05
8349,P55055,4.050725494858983e-05
8350,P07550,0.0002418211333532
8351,Q8WVE0,4.050603884424439e-05
8352,O75506,7.08279542835095e-06
8353,P51878,1.2213089702479036e-05
8354,Q8WXS4,1.0270255777929236e-05
8355,Q07002,2.3503966178894667e-05
8356,Q9Y5Z4,1.3370786426416684e-06
8357,Q2QD12,3.03651808058316e-07
8358,Q9Y576,1.4834102751429515e-05
8359,Q9UPW5,5.164457122767625e-05
8360,Q6ZQR2,0.0
8361,P61077,0.0004511403375071
8362,Q8IWB9,1.4040223420907817e-05
8363,Q86UW6,7.385495795103827e-06
8364,Q01538,1.003543737452856e-05
8365,P42701,2.070196400813048e-05
8366,Q9UMQ3,4.583391608657049e-08
8367,P02810,3.0265785492548125e-06
8368,Q13938,6.404105341343674e-07
8369,P30989,7.450450286934903e-05
8370,Q15678,5.018443991128805e-05
8371,P27348,0.0001253765606448
8372,Q9H4F1,4.156056267407709e-06
8373,P0C862,2.449255180322371e-05
8374,P49753,5.040654974700662e-05
8375,Q9NXR1,7.94806573059313e-05
8376,P78317,0.0004019091145602
8377,P48380,8.010529715847015e-06
8378,Q6QNK2,1.699435124032162e-05
8379,A1A4V9,3.0151390901656117e-05
8380,Q92953,0.0001837995972691
8381,Q9BYR4,0.0
8382,A9QM74,5.986636265003913e-05
8383,Q99677,5.500893764680119e-05
8384,Q8NFL0,2.129767410948126e-06
8385,O43823,0.000107006713606
8386,O95665,6.211528164768022e-05
8387,P23610,9.018605897102292e-09
8388,P49821,0.0001172525565287
8389,Q9H305,2.1362148454973788e-05
8390,Q8IVL6,7.523637951805333e-05
8391,Q08999,0.0001113704731753
8392,P63252,0.0004491540954242
8393,Q99547,5.750671706610435e-06
8394,Q8NCR9,6.898287691187546e-06
8395,Q92537,3.582917618027878e-06
8396,Q5H9S7,9.483299335610536e-05
8397,Q9UBR4,7.403334680635256e-05
8398,Q6IA69,4.245677541386376e-05
8399,Q9BV68,2.4515154428896813e-05
8400,Q9NRS6,1.1384092225183888e-05
8401,Q9Y4R7,1.357890389702744e-07
8402,Q5JS37,1.0770030083140542e-08
8403,Q8IWV1,9.583590735747634e-06
8404,P36915,7.294917090307542e-05
8405,C9JVI0,1.9958893874680557e-05
8406,Q9H1Q7,1.233756180727122e-06
8407,A6NCC3,2.428146259663193e-07
8408,O15061,5.5915203372867086e-05
8409,Q9Y5I2,0.0002277171838966
8410,Q9Y5Z7,1.1542047405278676e-05
8411,Q5VY09,3.3430506169027807e-06
8412,Q9UJA5,0.0002177233220098
8413,Q6NUM9,1.7513429695060993e-05
8414,A8K8V0,0.0
8415,P34925,5.222671641819847e-06
8416,Q9GZU7,2.8833938101537847e-05
8417,Q9NXH3,5.965806587613026e-08
8418,Q9NX61,1.4788330680552954e-05
8419,Q96AE4,3.69317344271243e-05
8420,P15918,0.0001760111415729
8421,Q92618,5.294576545373066e-05
8422,Q1HG44,1.45071248361224e-05
8423,Q9NZ45,2.0508381187426392e-05
8424,O14817,1.729128304723645e-06
8425,Q9BZD4,5.344645844413693e-05
8426,B4DNW0,7.96973019829498e-07
8427,Q6NUT2,7.255380699642031e-06
8428,Q6PEW0,3.287757108605279e-05
8429,Q8IUC0,2.8709913094021003e-06
8430,Q9BY08,5.408092001803419e-07
8431,Q7Z3Z0,0.0
8432,Q9UKY0,2.853849623280332e-05
8433,P08949,0.0001197239326982
8434,Q5QNW6,9.120402391770286e-06
8435,P53816,4.1569707087909e-05
8436,Q9C000,1.4789851525933709e-05
8437,Q6UY01,5.007860656123007e-06
8438,O43674,6.936880882334743e-05
8439,P61970,8.04738174992103e-05
8440,P41273,6.045324491403609e-06
8441,Q13239,3.433314428201955e-05
8442,Q8TBE3,0.0
8443,Q9BUL9,3.4997354600028354e-05
8444,Q86U70,0.000152092160882
8445,Q9BXK5,4.942734520911638e-06
8446,Q8N357,2.5023329487838657e-06
8447,P10828,8.434229020140526e-05
8448,P20160,1.1701125850433851e-05
8449,Q9H5V9,8.946458042938287e-06
8450,Q9NVR5,8.117484391080814e-05
8451,Q9P0K8,0.0
8452,P29317,0.0001704912050388
8453,O00408,5.4245560720950025e-05
8454,Q9NVX0,2.3484464301616652e-05
8455,P62753,0.0011194776698246
8456,A4D1S5,3.479291548808096e-07
8457,A4D161,1.7585944013255276e-06
8458,Q5U4P2,9.488538419019231e-06
8459,Q96IU2,6.05113228406827e-07
8460,Q9HCI5,7.265384484411851e-06
8461,Q9Y5I0,0.0
8462,Q96K58,0.0001278953378498
8463,O95447,2.291602089570652e-05
8464,Q13796,5.020832139962957e-06
8465,O75052,9.399108422841371e-05
8466,P00414,8.54598561349803e-06
8467,P36402,0.0001080799840186
8468,Q8NEB7,2.1649769701823303e-05
8469,Q96AW1,5.534890608356209e-05
8470,Q8TBZ5,0.0
8471,Q92802,0.0
8472,ZSCAN5DP,0.0
8473,Q15366,0.0001445585504317
8474,O15217,8.777045186615238e-06
8475,Q12962,5.589752216952877e-05
8476,Q96KQ7,0.0029296406852291
8477,Q96PE6,0.0
8478,O95522,0.0
8479,Q5VYV0,0.0
8480,Q8TDY4,1.966188809090138e-06
8481,P17936,0.0002146991324019
8482,Q9BYR8,8.884536772757037e-05
8483,Q8N2Y8,6.367791877874302e-06
8484,Q9UMY4,2.0679678829386176e-05
8485,Q5VU36,0.0
8486,Q7Z614,1.5434775769900082e-05
8487,Q7L5Y6,3.693010945330379e-05
8488,Q12934,4.797736743214263e-05
8489,P22001,0.0001517878954067
8490,Q15054,5.454244051510236e-05
8491,Q86UV6,0.0
8492,Q9NR77,4.22427676969041e-07
8493,Q15057,7.794851469957913e-06
8494,Q969M3,8.891436081026163e-05
8495,O95298,3.446396812770294e-05
8496,P50052,5.57915175012158e-05
8497,Q16384,1.630000729571193e-05
8498,Q04721,0.0007285791065698
8499,P17081,5.8599947865131497e-05
8500,Q9H1E1,4.754788547844048e-05
8501,Q16531,0.0008069532534969
8502,Q9H0I9,7.625274026039756e-05
8503,Q5JRK9,0.0
8504,Q7Z3T1,9.684339503271714e-05
8505,ENSP00000388223,0.0
8506,P78414,5.057395095248187e-06
8507,O75061,0.0002075371883308
8508,Q8WU76,2.799717321203581e-05
8509,P58340,6.782366746060082e-06
8510,P50549,2.6888510234507464e-05
8511,Q9BT40,1.3112650226432284e-05
8512,Q9BQN1,0.0
8513,Q495A1,1.868352944508904e-05
8514,Q9UBK2,0.0005884481017024
8515,Q7Z5L9,1.668957682874388e-07
8516,O14929,6.777333967276625e-05
8517,Q9Y2P0,5.001645322744188e-05
8518,P25025,0.000173139064727
8519,Q9UKS7,3.359380322997426e-07
8520,Q9BQG0,0.0001888391818794
8521,Q9Y4F3,1.7690936459194103e-05
8522,Q9NNX6,0.0001098069124213
8523,Q96T11,1.1279805330674709e-05
8524,Q3LI70,1.2490820988973278e-05
8525,Q96K76,2.824335383948101e-06
8526,P07199,2.7302894266704955e-05
8527,Q9Y5L0,1.2840344636073722e-05
8528,O15405,6.580503567238884e-05
8529,Q8N398,1.655658106251549e-05
8530,Q8WXU2,0.0001966039533092
8531,Q86YT5,1.0974829198684434e-05
8532,Q5JSH3,2.7615344212325203e-05
8533,O95222,6.05679190178936e-05
8534,Q13606,7.785395929361835e-05
8535,Q8NH93,1.1315642354847135e-05
8536,P28472,6.709800056292754e-05
8537,P16591,1.316911600070594e-05
8538,P25874,0.0001434428259203
8539,P06744,0.0001123050429499
8540,Q9H6Z4,4.918888926812554e-05
8541,Q8NCL9,0.0
8542,Q8NGK0,7.44271556000929e-08
8543,O95183,6.0998344543002286e-06
8544,Q075Z2,3.133897745593996e-06
8545,P10588,1.848641545673576e-05
8546,O14627,7.612315024266564e-06
8547,Q8IVA1,1.7003025684640524e-05
8548,P20340,0.0004148295750711
8549,P07202,1.9103067279203828e-05
8550,Q4LDR2,5.478218761822051e-07
8551,ENSP00000424363,0.0
8552,Q9Y5I1,5.002513151154343e-05
8553,P54105,2.857152135928321e-05
8554,Q9NZP2,3.0018709105797013e-05
8555,Q8N4V2,5.803279134672991e-06
8556,Q8IZ81,2.009485136310598e-05
8557,O00182,8.162975547994294e-06
8558,Q9P0J7,1.3431307893609268e-05
8559,P55073,1.2835212804124945e-05
8560,Q9BZC1,1.5766800832049165e-06
8561,Q8NFD2,1.9323899525458864e-05
8562,O14683,1.8341542780178515e-06
8563,P57077,2.7950291825202263e-08
8564,Q96QV6,2.8769702820578704e-05
8565,Q86UU0,5.875291666347129e-06
8566,Q32P51,3.3793501564464664e-05
8567,Q9NX04,9.340678671755596e-06
8568,Q8N5G2,2.7304524962873225e-06
8569,MTRNR2L1,2.9661007340484506e-05
8570,O14770,8.7872771623878e-05
8571,O15514,0.0003850600461944
8572,Q96LI9,5.1332613030135175e-05
8573,P06400,0.0008161441036733
8574,Q6UX68,1.09886823365862e-07
8575,O96015,0.0001942082965028
8576,P09622,8.417566845008702e-05
8577,Q8WZ73,2.4980206408701716e-05
8578,Q6P597,7.9493744879961e-05
8579,Q7L1Q6,6.584080764119306e-06
8580,P20930,0.0002696453739125
8581,Q8N434,6.559179291480185e-05
8582,Q96KR4,2.853151172834263e-07
8583,P18847,7.111781965622831e-05
8584,Q9NX31,5.001645322744188e-05
8585,P00797,0.0002428876610298
8586,Q9HAB8,4.711278502069618e-05
8587,Q9BQ67,0.0001970400225539
8588,Q6P9G9,0.0
8589,Q6E0U4,1.2238803322181e-07
8590,P53420,1.804931353621208e-05
8591,P29323,0.0001945926395032
8592,O15265,0.000147566683147
8593,O95445,0.0001003802982767
8594,P46779,2.415836860929028e-05
8595,P36551,3.518841471303808e-05
8596,Q4JDL3,2.334716860122526e-06
8597,Q7Z3U7,0.0004188539401034
8598,ENSP00000457704,0.0
8599,Q8N6Y0,2.5473828905883177e-05
8600,Q9UQ07,1.324782441681598e-08
8601,Q9Y252,8.94827573651115e-06
8602,Q96BY6,3.48884671355426e-05
8603,Q06330,0.0004160465537295
8604,Q5TAB7,6.480482655049599e-06
8605,Q9H0W8,5.0819569548892514e-05
8606,P09919,7.665441449301248e-05
8607,O60518,2.810102900094581e-05
8608,Q9HCS2,0.0
8609,Q9P0V8,1.2308379118693788e-05
8610,P50461,2.922181974912849e-05
8611,P37173,0.0004983277821984
8612,Q5T751,0.0
8613,Q13609,6.652913925280939e-07
8614,Q9NSE2,8.293057899542195e-05
8615,Q71RH2,3.568930195322615e-06
8616,A6NL82,1.7878742813148994e-07
8617,Q6ZUX7,8.313523121560712e-07
8618,Q9Y3D0,6.344381884491832e-06
8619,Q9UL49,4.581464832035866e-06
8620,Q5VYS8,2.245967830887213e-05
8621,Q96IR2,0.0001020262143019
8622,Q12979,3.461930420602664e-06
8623,P51991,4.532171073314499e-05
8624,Q96FX2,4.433422293646202e-05
8625,P04180,6.782060677595612e-05
8626,Q9Y678,5.687492490400892e-05
8627,P51687,0.0027303145030883
8628,Q6ZMN7,5.233517447047478e-05
8629,P20823,0.00014455915916
8630,Q96S99,5.001645322744188e-05
8631,Q9ULG3,5.001645322744188e-05
8632,Q96R08,1.3658877049067002e-05
8633,Q9H7Z6,2.2743116741521464e-05
8634,Q15270,0.0
8635,Q6P3S1,7.27702563804313e-05
8636,O95072,0.0002952786901939
8637,Q96BM1,0.0003223704544032
8638,Q96CG3,1.637240925567551e-05
8639,O14981,2.8817566870087995e-05
8640,P21506,5.289480127872706e-07
8641,Q9NRM7,0.0001508265537912
8642,Q5VZ19,4.196949020554331e-06
8643,Q6ZP01,0.0001315984148826
8644,Q96ST3,0.0018073103434856
8645,Q70JA7,2.1200745973786825e-05
8646,Q9H3J6,1.368723978343906e-05
8647,Q15916,3.068549082976782e-06
8648,Q9Y6X2,4.596021267099496e-05
8649,Q15413,4.934438367311196e-06
8650,A0A087WU62,0.0001175549374255
8651,Q13683,0.0001063150954615
8652,Q8IW19,2.693163186932896e-05
8653,Q96MX6,8.211996963090179e-06
8654,Q6T423,0.0
8655,Q02094,5.235357513270019e-05
8656,Q9UMX3,2.326545279273668e-06
8657,Q86XI2,0.0004443545770666
8658,Q66K14,7.781488175066035e-06
8659,Q9UJX5,0.0001298579877317
8660,Q9C0A6,4.63326716303902e-05
8661,P17535,2.190501629283374e-05
8662,Q8TDV2,1.6441120573702045e-06
8663,Q5VWM4,0.0
8664,Q06265,7.618699232422604e-05
8665,O43593,2.779898849841984e-07
8666,Q8N6G5,2.2103744685672148e-05
8667,P45379,0.0001082479533374
8668,P09917,8.852951286619346e-05
8669,P24855,2.073907286583983e-06
8670,Q92686,2.853860871360757e-05
8671,Q9Y6J6,7.569274583715132e-05
8672,Q9C0F3,1.0819246887639751e-05
8673,P62917,0.000283909963297
8674,TRAPPC2P1,2.1191981672313246e-07
8675,Q9HAY2,6.514212828014432e-07
8676,Q7L3T8,3.509559532845604e-05
8677,Q13627,0.0001487263230051
8678,Q6P4F2,9.684407508905022e-06
8679,P02795,0.0003286439843387
8680,Q9NRN9,3.6490191667496495e-05
8681,P78367,2.510605067796643e-05
8682,Q9H5Y7,6.919863718006845e-07
8683,P06028,2.8991382973191497e-05
8684,P49863,4.559732992951076e-06
8685,P20338,0.0001307740338689
8686,P30047,5.312595227728168e-06
8687,O75478,7.275113625694374e-05
8688,Q3LI76,5.3054623109377325e-05
8689,Q5D1E8,9.742749807151546e-05
8690,Q9H6Y2,2.729769936529384e-07
8691,Q6ZTR7,5.900833169369252e-05
8692,Q9Y575,1.3185130181889413e-07
8693,Q9Y4C2,0.0
8694,P34931,0.000104383394667
8695,P56539,0.0008509972325242
8696,A6NJB7,6.4345481544736125e-06
8697,Q7Z4M0,1.47718909650144e-05
8698,Q13398,0.0
8699,Q07864,0.0002440684551443
8700,Q6P9H5,4.088075602342883e-06
8701,A4D1E9,3.217917727769077e-05
8702,O94777,0.0007272339358287
8703,Q9H223,7.453583653207517e-06
8704,Q9BUU2,6.302267684428175e-06
8705,P41217,5.065180423357119e-05
8706,O76031,3.634619836777472e-05
8707,Q8N660,0.0
8708,P55196,0.0006684020741339
8709,Q9ULK4,1.838640399015329e-05
8710,Q15631,5.1640109062598606e-05
8711,P11274,9.983896912913552e-05
8712,Q9UBD9,2.623273599742983e-05
8713,Q15056,9.90402563179391e-05
8714,P62995,0.0001296469638236
8715,Q07157,0.0009177457135219
8716,Q9UJX2,2.646739312945445e-05
8717,P31150,0.0007535675302114
8718,B2RN74,7.44271556000929e-08
8719,P05783,0.0001137691852286
8720,Q9H0A8,0.0002054074384508
8721,C3orf56,0.0
8722,P38567,4.9774947075283847e-05
8723,O14772,1.2837967010531163e-05
8724,P35638,9.393257210827488e-05
8725,Q96JZ2,1.23181410106485e-05
8726,Q8N9V2,5.796918290956484e-07
8727,Q8N7X0,4.9059746503613883e-08
8728,Q9Y385,1.6358233332409033e-05
8729,P01563,1.944102313390887e-05
8730,O75330,0.0002715721635431
8731,Q99990,2.218318591336076e-05
8732,Q8IY49,1.3916563330783564e-05
8733,O60336,3.411239822789643e-06
8734,Q9Y698,0.0001999901315697
8735,P35813,0.0001548881056675
8736,Q9NV79,1.1574840383141414e-09
8737,P33176,0.0008976018894964
8738,Q8TDQ0,5.3559449820688896e-05
8739,P0C264,0.0
