node,degree_centrality_600,betweenness_centrality_600,closeness_centrality_600,clustering_coefficient_600
A8MXT2,0.0,0.0,0.0,0.0
Q9Y6N8,0.0008351602463722,1.5655090845131e-05,0.0004122582972602,0.4583333333333333
Q9NX07,0.0022444931621254,4.030614966790218e-05,0.0004154607889441,0.5149501661129569
Q9NTU4,0.0016703204927445,8.119266880760048e-07,0.0004050429633342,0.9375
P07438,0.0001043950307965,0.0,0.0002470539784646,1.0
O75564,0.000208790061593,3.529789176047404e-07,0.0003518890634051,0.5
A0PJX0,0.000208790061593,1.7266617454467035e-06,0.0003431862540558,0.5
Q9P032,0.003131850923896,5.162581035944505e-06,0.0004152988091337,0.7163841807909604
Q9NYV4,0.0048543689320388,0.0010581252423323,0.0004679146865621,0.4366526414212249
P12110,0.0040714062010648,4.150340022327153e-05,0.0004503132716709,0.3952713952713952
O43819,0.0021400981313289,3.979466227719253e-05,0.0004441059337052,0.2146341463414634
O75592,0.0016703204927445,9.079688691167032e-05,0.0004430594719,0.0927419354838709
Q13478,0.0010439503079653,9.87223675340023e-06,0.0004054405260708,0.2842105263157894
O95671,0.000991752792567,3.226750210603478e-05,0.0004098050278915,0.1052631578947368
Q9Y625,0.0032362459546925,3.4881741626316186e-05,0.0004232175112329,0.3146483342147012
Q7L099,0.0004175801231861,6.983692304773055e-06,0.0003880793313219,0.0357142857142857
Q96DC7,0.0001043950307965,3.5898097601371865e-07,0.0003060094602141,0.0
Q9NUT2,0.0012527403695584,1.375344828207096e-05,0.000415488679144,0.5652173913043478
Q8NGI0,0.0006785677001774,1.129964532231884e-05,0.0004480458469652,0.3333333333333333
Q9ULL1,0.0002609875769913,4.82515302587784e-07,0.0003395729263325,0.1
Q96J87,0.0002609875769913,1.0552042214191511e-06,0.0003765427784928,0.3
Q9Y6K0,0.00391481365487,8.434200204398361e-05,0.0004186542634733,0.3304504504504504
Q8NET8,0.0007307652155757,4.543457933682593e-06,0.0004168586638287,0.1538461538461538
Q5T8I9,0.0014615304311514,4.43051284828086e-05,0.0004031413349816,0.3968253968253968
O75822,0.0041758012318613,3.939635858420645e-05,0.0004334378738141,0.6806962025316455
O00522,0.0010961478233636,4.131969159528512e-05,0.0004083553015144,0.1952380952380952
P56182,0.0079340223405365,2.9154279910189983e-05,0.0004516786190143,0.7333565702335308
Q96K12,0.0002609875769913,5.27054422087542e-06,0.0003526906254687,0.6
Q15049,0.0010961478233636,4.756417094797219e-06,0.0004033034450288,0.4666666666666667
P11597,0.0028708633469046,0.0007503838730464,0.000449067789165,0.4579124579124579
Q8NFH4,0.0067856770017747,0.0001142597332078,0.0004645927661327,0.4412641621943947
P62910,0.0123708111493892,0.0001208234806294,0.0004940239253907,0.4784381034112851
Q9UL41,0.0002609875769913,6.214011388572028e-05,0.0004398452721431,0.1
Q5JRV8,5.219751539826704e-05,0.0,0.0002275202598869,0.0
P59826,0.0004697776385844,0.000135941509234,0.0003535824114401,0.0833333333333333
Q9HD36,0.000991752792567,2.549377019583221e-06,0.0004100640720735,0.47953216374269
Q96HD1,0.0006263701847792,2.413456462863277e-05,0.0004064848372954,0.106060606060606
Q4G148,0.000782962730974,6.06130292474896e-05,0.0003910038547742,0.219047619047619
O95500,0.0018791105543376,6.422343134481968e-05,0.0004110218009236,0.5523809523809524
C9J1S8,0.0,0.0,0.0,0.0
P22680,0.0048543689320388,0.0001751347170046,0.0004444160105275,0.2000935016362786
Q8TCZ2,0.0005219751539826,2.620651741126285e-05,0.0003763142598952,0.0222222222222222
Q96MN9,0.0003131850923896,0.0001966205007222,0.0003606295507187,0.0666666666666666
Q8NBT0,0.0006785677001774,2.3389942666225483e-05,0.0004009802870856,0.2307692307692307
Q6ZSY5,0.0015137279465497,6.716414671714052e-06,0.0004366987744674,0.5911330049261084
P13726,0.0032362459546925,0.0001635843964291,0.00046737275069,0.2580645161290322
Q9GZN8,0.0002609875769913,1.3094650787979909e-06,0.0003941346149086,0.1
Q96SA4,0.0004697776385844,3.3240552798740784e-05,0.0003794839541239,0.0833333333333333
Q9Y5P1,0.0005741726693809,7.44271556000929e-08,0.0004453505032819,0.4727272727272727
Q9UBP5,0.0018269130389393,1.1577438059790912e-05,0.0004213342993671,0.4016806722689076
Q7RTV3,0.0009395552771688,7.217967554075749e-05,0.0004153012653846,0.1830065359477124
O14561,0.0121620210877962,0.0011677769763711,0.0004933084820048,0.229132751220956
P35670,0.0014093329157532,0.0001238265454588,0.0004312236434308,0.1794871794871795
P35236,0.0014093329157532,7.696929856683333e-06,0.0004172928302445,0.50997150997151
Q9BQQ3,0.0058461217246059,0.0001756169622201,0.0004750878078381,0.4229407979407979
Q9NRH3,0.000991752792567,3.038087070456513e-05,0.0004050804700605,0.52046783625731
Q9BXF3,0.0018791105543376,1.7540523488158415e-05,0.0004142986503331,0.3285714285714285
P02489,0.0015137279465497,6.697788448791281e-05,0.0003832705778311,0.4088669950738916
O15162,0.0013571354003549,8.055145397023508e-05,0.0004265198527868,0.3046153846153846
Q969M7,0.0033928385008873,1.7438558623544254e-05,0.0004576454683338,0.5
Q86XU0,0.000208790061593,4.2867325589703296e-08,0.000333074029202,0.5
Q9Y219,0.002348888192922,6.307856255705764e-05,0.0004555283119521,0.2646464646464646
Q96G46,0.000991752792567,2.279148420156708e-05,0.0004167225003996,0.2163742690058479
Q8N1E6,0.0005741726693809,9.807449867424715e-07,0.0004101900704159,0.5636363636363636
P21108,0.0012527403695584,0.0001185634739137,0.0004111725020968,0.2753623188405797
Q5T3J3,0.0006785677001774,7.523485505571886e-06,0.0004020869003057,0.1923076923076923
Q9NTG7,0.0038626161394717,0.0001240015084626,0.000491572103608,0.1780821917808219
Q6UYE1,0.0004697776385844,9.5920504526568e-06,0.00039169845833,0.0277777777777777
Q8TD17,0.0004697776385844,3.734099693594165e-05,0.0004304016591708,0.0833333333333333
A6NGC4,0.0002609875769913,5.025390222045633e-05,0.0003601308937864,0.3
A6ZJ12,0.0006263701847792,1.43937535448819e-05,0.0003695747125226,0.5757575757575758
Q03405,0.0042279987472596,0.0023769855600739,0.0004596878805171,0.128395061728395
Q86X29,0.0005219751539826,1.813187738734748e-05,0.000397774848737,0.2666666666666666
P0CAP1,0.0002609875769913,1.2392349044412494e-05,0.0003729795425548,0.2
O14646,0.0041758012318613,4.207938919765177e-05,0.0004688887725092,0.2325949367088607
Q86Z20,0.0004175801231861,1.990445056589124e-06,0.0003316103712835,0.5
Q8N5S3,0.0001565925461948,2.994997451548028e-05,0.0002887167716583,0.3333333333333333
Q9Y238,0.0004175801231861,3.4639050105645828e-06,0.0003820384342879,0.1428571428571428
Q8NF99,0.0012005428541601,2.0396146131497903e-05,0.0003482118549423,0.3122529644268774
P10082,0.0021922956467272,3.896029249012608e-05,0.0004192630239388,0.3019744483159117
P11465,0.0003653826077878,2.1417043115891625e-06,0.0004089624622601,0.6666666666666666
Q9H8H0,0.0042801962626578,9.062861996910597e-06,0.0004349386590082,0.8310749774164409
Q9Y623,0.0030274558930994,5.660189538623743e-06,0.0004325641922143,0.4754990925589836
Q8WUU4,0.000208790061593,1.1277025876873223e-06,0.0003602295526722,0.0
Q6X4T0,0.0003653826077878,7.455460980276127e-05,0.0003495947508118,0.0
P22105,0.0020357031005324,2.695436715786044e-05,0.0004381697237386,0.4291497975708502
GLRA4,0.0004697776385844,5.389259349843897e-06,0.0003820592127852,0.3611111111111111
Q6NUN0,0.0001043950307965,5.515876181952453e-08,0.0003080998871965,0.0
C9orf62,0.0,0.0,0.0,0.0
Q9Y2B0,0.0006263701847792,4.730802120428856e-07,0.0003906443411184,0.1666666666666666
P56134,0.0059505167554024,0.0001645749917292,0.000439091299956,0.5036485017854371
P49715,0.0096565403486794,0.0003746754076955,0.0005086665020985,0.2092244418331375
Q9HDD0,0.0001565925461948,3.876073760144466e-06,0.0004103371172165,0.0
Q15517,0.0028708633469046,0.0004787014135963,0.000410746871606,0.5016835016835017
Q9HBI5,0.0002609875769913,9.109495522455712e-06,0.0003369023384685,0.3
P54922,0.0003653826077878,4.036169046509183e-06,0.0003715036111642,0.238095238095238
O60760,0.0079862198559348,0.0006277729346404,0.0005132765600592,0.1762125902992776
Q9H0E2,0.001774715523541,6.464092714971813e-05,0.0004224260401954,0.2655971479500891
Q8NEM0,0.0020879006159306,2.2864700971113284e-05,0.0004346469891986,0.2474358974358974
Q9BZD6,0.0002609875769913,2.1967080465670268e-05,0.0003809865673803,0.0
C9JL84,0.0004697776385844,1.9068418010993184e-05,0.0003536240591213,0.0555555555555555
Q9BTT6,0.0008351602463722,0.0001014873351168,0.0004173004569982,0.1166666666666666
Q8IYB5,0.000782962730974,2.5127331075073893e-05,0.0004214535573387,0.0380952380952381
Q9H3G5,0.000991752792567,3.62885506909982e-05,0.0004282736597123,0.1988304093567251
Q9NP92,0.0053763440860215,4.964547109118738e-05,0.0004193082977738,0.7450980392156863
Q709C8,0.0008873577617705,5.777526428618613e-05,0.0004042534046742,0.088235294117647
Q6ZQQ6,0.0,0.0,0.0,0.0
Q9P2E2,0.0040192086856665,0.0001474968751053,0.0004504596267215,0.3072453861927546
P13866,0.0020879006159306,0.0002253269207932,0.0004468128356936,0.0858974358974359
Q96MW5,0.0053763440860215,9.827852016259058e-05,0.0004649269910953,0.3995811916999809
Q17RQ9,0.0003653826077878,1.0825905767756933e-05,0.0003912957739327,0.0
Q9H158,0.000208790061593,1.276876800109248e-07,0.0002995260570105,0.8333333333333334
Q9NYL5,0.0008873577617705,5.225781454657502e-06,0.0003778413748442,0.5
Q14103,0.0075686397327487,0.000365983420829,0.0004880627342299,0.2560344827586207
Q13769,0.0043323937780561,0.0001125532563038,0.0004548713763143,0.4337349397590361
P40967,0.0016703204927445,4.990792128654056e-05,0.0004331832578615,0.2016129032258064
O60936,0.0001565925461948,8.097590558582199e-09,0.0003857136073888,0.3333333333333333
Q96PX6,0.0003131850923896,9.355475149813264e-07,0.0003796149857055,0.0666666666666666
Q86W24,0.0002609875769913,6.740260921906802e-07,0.0003919332616347,0.2
Q8NGJ2,0.0006263701847792,6.621124429461044e-06,0.0004457767487287,0.3939393939393939
O75191,0.0013049378849566,8.26864793946414e-05,0.0004086059484706,0.28
Q16654,0.0012527403695584,3.819122063522293e-06,0.0004410529167196,0.3442028985507246
Q96IM9,0.0004175801231861,0.0002667013279868,0.000362903961858,0.1428571428571428
Q02156,0.0066812819709781,0.0003085204068466,0.0004779237319682,0.2191190944881889
Q9HCM3,0.0036538260778786,0.0001127185505587,0.0004917653432998,0.5424430641821946
Q9Y289,0.0001565925461948,1.6216528946576532e-06,0.0003359877798472,0.0
Q6PJ69,0.000208790061593,0.0001149347207194,0.0004237176835035,0.3333333333333333
Q96MU8,0.0007307652155757,1.7801737506193502e-08,0.0003518956344355,0.8241758241758241
Q5VVH5,0.0006263701847792,9.542765960926436e-06,0.0003826109365943,0.4393939393939394
Q96PE5,0.0010961478233636,3.002001500886268e-05,0.0004187140493445,0.1380952380952381
AHSA2,0.001565925461948,2.093117042478418e-06,0.0004346244419802,0.4574712643678161
P83859,0.000991752792567,0.0002490013434152,0.000386808330136,0.2982456140350877
Q9UG22,0.0,0.0,0.0,0.0
P12272,0.0017225180081428,6.335098597817596e-05,0.0004529646409909,0.2537878787878788
P98066,0.0015137279465497,0.0007794956298756,0.0004468276724748,0.2266009852216748
P21860,0.00782962730974,0.0001240087553383,0.0005095490071043,0.2517225950782997
Q7Z7B7,0.0014615304311514,2.4440199233707548e-05,0.0003133883037835,0.9285714285714286
Q14390,0.000208790061593,4.879878787565881e-06,0.0003250724334059,0.3333333333333333
O75346,0.0,0.0,0.0,0.0
O75064,0.0004175801231861,6.490370280102991e-06,0.0003791650697274,0.3571428571428571
Q0VAA5,0.000208790061593,9.493911855189617e-08,0.000396390962689,0.1666666666666666
Q96L96,0.0003653826077878,1.3095768597595897e-05,0.000384166436735,0.2857142857142857
Q53FA7,0.0005219751539826,1.5843785618311762e-05,0.0004019747058648,0.2666666666666666
Q5SVQ8,0.0002609875769913,2.85341844854226e-07,0.0003322766374335,0.4
Q9UKJ3,0.0019313080697358,1.7951300105951484e-05,0.0004244872133619,0.566066066066066
Q8NGM9,0.0005741726693809,7.44271556000929e-08,0.0004449428941439,0.4727272727272727
P67936,0.0039670111702682,2.0353034649381044e-05,0.0004609267217481,0.4466666666666666
Q8WUX1,0.0003653826077878,5.435564447434583e-06,0.0003709637417008,0.238095238095238
Q16600,0.000208790061593,2.0425664039497656e-05,0.0003742099476441,0.0
Q96Q40,0.000782962730974,4.095288981191207e-05,0.0004348882370411,0.2857142857142857
P52758,0.0011483453387618,6.40637536178675e-05,0.0004109621774975,0.1515151515151515
Q9Y2D4,0.0012005428541601,1.182156198365074e-05,0.0004076199438243,0.391304347826087
A6NMS3,0.0006263701847792,4.663885295665226e-06,0.0004424327285322,0.3939393939393939
Q9BRA2,0.0008873577617705,1.2844531989224416e-05,0.000433053952977,0.0955882352941176
O96017,0.0120054285416014,0.0004229091590512,0.0005038728839562,0.2375545851528384
Q96GM5,0.0048021714166405,6.969948071551516e-05,0.0004630896880032,0.3265647396082178
Q8WU17,0.0019835055851341,2.7462869469562465e-05,0.0004300559438775,0.3385490753911807
Q9HBT6,0.0008873577617705,2.823037869738245e-05,0.0004298129370952,0.3014705882352941
Q99966,0.0014093329157532,7.386063459867691e-06,0.0004443434271412,0.339031339031339
Q14774,0.0004697776385844,1.1452252656765425e-06,0.0003881337253209,0.1666666666666666
Q96HM7,0.0,0.0,0.0,0.0
O96011,0.0018269130389393,6.225590841782861e-06,0.0003865432878462,0.5579831932773109
Q92901,0.0111702682952291,5.341159042689793e-05,0.0004744712449493,0.5722873063928744
Q8NBZ0,0.0029230608623029,6.166621331217184e-05,0.0004258451752615,0.4363636363636363
Q5TA31,0.0002609875769913,9.415102669099736e-06,0.0003747596711179,0.3
Q70Z44,0.0002609875769913,0.0,0.0003315222548052,1.0
H3BR10,0.0,0.0,0.0,0.0
Q8TCJ2,0.0026620732853116,2.560779218971116e-05,0.0004192812733737,0.2666666666666666
Q5JVF3,0.0018791105543376,1.709519691378191e-05,0.0004415594332114,0.1841269841269841
P51589,0.0027142708007098,8.548228677190213e-06,0.0004045691137603,0.5467571644042232
Q7Z3E1,0.0005741726693809,2.679806635256775e-06,0.0003929806357016,0.1818181818181818
Q5TA78,0.0021922956467272,0.0001835900644764,0.0003980503650868,0.8176538908246226
Q96A65,0.0038104186240734,0.0002880836337024,0.0004567377669722,0.25
Q96QU8,0.0019835055851341,1.6318029655242338e-05,0.0004617364230093,0.2688477951635846
Q96EL1,0.0001043950307965,0.0,0.0003470268043682,1.0
Q13905,0.0036538260778786,0.0001563881084394,0.0004550607060748,0.2973084886128364
Q9H0R6,0.0010961478233636,9.994400090109012e-06,0.0004188519240619,0.4
P49914,0.0008873577617705,2.6424315163094354e-06,0.0003839177785222,0.6102941176470589
Q9H2K2,0.0020879006159306,0.0001228571536915,0.0004541672755574,0.1602564102564102
P60903,0.0022966906775237,0.00019784268802,0.0004339159746401,0.0676532769556025
B6SEH8,0.000208790061593,1.470947491287353e-06,0.0004038100198209,0.5
P35663,0.0006263701847792,4.3760063475265125e-05,0.0003851388307386,0.0606060606060606
Q86YD7,0.0002609875769913,4.715191210131363e-06,0.0003676923197479,0.1
Q68DL7,0.0,0.0,0.0,0.0
O15235,0.0114834533876187,0.0007403199893223,0.0004681227228016,0.5400581154005811
Q9BVH7,0.0002609875769913,2.9138137619247226e-06,0.0003100569937762,0.3
Q9Y696,0.0016703204927445,9.435445104377547e-05,0.0004614334190174,0.1391129032258064
Q08380,0.0010439503079653,2.3017392476617453e-05,0.0004149269057087,0.1105263157894736
O60542,0.0016703204927445,2.069758768648708e-05,0.0004556463609065,0.4314516129032258
Q03111,0.0045933813550475,2.621168537367272e-05,0.0004546054112327,0.4205851619644723
O95992,0.0016181229773462,0.000231207894446,0.0003826088766286,0.3591397849462365
Q96RY7,0.0037060235932769,0.0001303970488925,0.0004428207887428,0.3979879275653923
Q9H4M7,0.0005741726693809,0.0019041777845643,0.0004089358949392,0.0727272727272727
Q96NY9,0.0074642447019521,8.291278352367764e-05,0.0004723421982998,0.3486654190879543
Q9HD45,5.219751539826704e-05,0.0,0.0003232359549565,0.0
P50613,0.0108048856874412,0.0002989549170436,0.0005088912724072,0.253318324656442
Q9NSI6,0.0012527403695584,2.39112655660882e-05,0.0004313088025893,0.181159420289855
Q9HCC6,0.0005219751539826,1.864328253937913e-05,0.0004101149278729,0.3777777777777777
O76071,0.0019313080697358,8.496834701282196e-05,0.0004320515899791,0.2372372372372372
P05198,0.0122142186031944,0.0002949247537465,0.0005098767200289,0.2937162980081435
Q5TFE4,0.000208790061593,1.5373928903669116e-05,0.0003678904050221,0.1666666666666666
P49207,0.010961478233636,2.162802275711373e-05,0.000465253733555,0.5954887218045113
ENSP00000485172,0.000208790061593,4.364400134094587e-06,0.0003718624208342,0.1666666666666666
Q16795,0.0078818248251383,0.0001816746346522,0.0004757522747249,0.4133333333333333
A6XGL0,0.0003131850923896,9.069844627639965e-08,0.0003665186356447,0.7333333333333333
Q8N6V4,0.000208790061593,2.47532097061059e-06,0.0002922880220612,0.5
P13598,0.0010439503079653,1.6265476921552506e-06,0.0004214012758237,0.4105263157894737
P51671,0.0061593068169955,0.000149522655316,0.0004636545550267,0.2974069245255686
Q9P1Z2,0.000208790061593,4.295645175304805e-06,0.0003755943029045,0.3333333333333333
Q9NPH2,0.0014093329157532,2.6943966656500985e-05,0.0004330433338376,0.0854700854700854
P16473,0.0019835055851341,8.341458421532783e-05,0.0004339678955501,0.1152204836415362
Q6UXS0,5.219751539826704e-05,0.0,0.0002997672841999,0.0
P49023,0.0124230086647875,0.0007444002995452,0.0005043777344845,0.1656206786512073
P46777,0.0173295751122246,0.0002628146834467,0.0005043583410244,0.3477232191606304
A1L020,0.000208790061593,3.888639415760738e-07,0.0003938427677719,0.1666666666666666
P10912,0.0052719490552249,9.829015596409016e-05,0.0004668360837491,0.233069306930693
O60284,5.219751539826704e-05,0.0,0.0003204622690806,0.0
Q9NY64,0.0006785677001774,1.424021061634759e-05,0.0004170152881102,0.1794871794871795
Q75QN2,0.0029752583777012,5.215885509273579e-05,0.0004409811968448,0.4993734335839599
Q9Y2D0,0.0005741726693809,2.259151886232616e-05,0.0003952781193864,0.109090909090909
Q6QAJ8,0.000208790061593,8.25159471744461e-06,0.0003471779504188,0.1666666666666666
LOC285556,0.0,0.0,0.0,0.0
Q9BXF6,0.000782962730974,3.5245632378043226e-05,0.0003857288680014,0.3047619047619048
Q8NET6,0.000782962730974,5.418632553712147e-07,0.0003427489457468,0.7238095238095238
O60658,0.0029230608623029,2.3661916129057702e-05,0.0004287787651719,0.6402597402597403
Q86UR1,0.001565925461948,0.0001205835231032,0.0004321789352263,0.367816091954023
Q537H7,5.219751539826704e-05,0.0,0.0003480982331978,0.0
Q9NPF0,0.0006263701847792,8.200415481172363e-07,0.0003851397779837,0.3939393939393939
Q9BSM1,0.002348888192922,3.25182606022025e-05,0.0004109877678225,0.5777777777777777
O14569,0.000208790061593,3.38730943019629e-06,0.000365604486509,0.1666666666666666
Q9NPI9,0.0017225180081428,7.423024825483319e-06,0.0004313996852212,0.6477272727272727
Q9H339,0.0007307652155757,2.8335816835873472e-05,0.000446879118041,0.3186813186813186
P21675,0.006263701847792,3.851791735477298e-05,0.000467180563496,0.315406162464986
Q53EL6,0.0014615304311514,8.217978584388183e-06,0.0004589710158197,0.2301587301587301
P45381,0.0017225180081428,3.941380321409484e-05,0.0004021537279009,0.3257575757575757
Q9HC24,0.0004175801231861,1.8880120627697315e-06,0.0003860425369593,0.0714285714285714
Q99909,0.0003131850923896,2.5990667629610044e-06,0.0003541936168997,0.3333333333333333
Q9UQR1,0.0006785677001774,5.28702311405303e-05,0.0004447682827092,0.1538461538461538
P32249,0.0008873577617705,1.813195950954836e-05,0.0004177134556494,0.3308823529411764
C17orf77,0.0001043950307965,0.0,0.0002632143269071,1.0
P62502,0.0004175801231861,1.0196954122723392e-05,0.0003364489699675,0.4642857142857143
Q9BYL1,0.0004175801231861,5.7442395816247566e-06,0.0003495533493386,0.4285714285714285
P04198,0.002557678254515,8.135385651810829e-05,0.0004822529036403,0.2023809523809523
Q96GW9,0.0026098757699133,2.759580026556616e-05,0.0004281398619706,0.470204081632653
Q7RTX1,0.0025054807391168,0.0001687434365566,0.0004182503369093,0.3430851063829787
H3BNL8,0.0,0.0,0.0,0.0
Q12882,0.0018791105543376,0.0001177962819357,0.0004251892099381,0.1444444444444444
Q15006,0.0010439503079653,0.0003673084000911,0.0003865193339076,0.2263157894736842
B4DJY2,0.0002609875769913,4.461758054932606e-06,0.0003387165297973,0.0
Q8IZ52,0.0012005428541601,9.62909150320664e-06,0.0003890180635677,0.4545454545454545
Q96HU1,0.000991752792567,5.864067820042776e-05,0.000412776982389,0.175438596491228
P48060,0.001565925461948,3.540396012509702e-05,0.0004338084158375,0.3701149425287356
Q96RN1,0.0006785677001774,1.7917909768185335e-05,0.0004011676281509,0.1794871794871795
Q02410,0.0031840484392942,0.0001543746717061,0.0004473953571811,0.2371584699453552
Q9Y4Z0,0.005480739116818,0.0001069701981815,0.0004428925983647,0.4014652014652015
Q7Z7G0,0.0001043950307965,8.543989216160987e-08,0.0003621364652606,0.0
Q9H9H5,0.0001043950307965,1.4493108803627869e-06,0.0003428115427162,0.0
Q9BX93,0.0042801962626578,9.631268984317036e-05,0.0004622900322726,0.291478470340259
Q96RP3,0.0004175801231861,2.252688810276426e-07,0.0003880825315482,0.8214285714285714
Q96DN2,0.0003131850923896,1.8645652953008722e-08,0.0003719786775236,0.8
Q9UIU6,0.0005741726693809,1.947506075890656e-06,0.0003934686376781,0.1636363636363636
O43143,0.0164422173504541,0.001321085933603,0.0004947346967678,0.2524517237893034
Q8N7W2,0.0004175801231861,2.858618115997262e-06,0.0003564491157141,0.1071428571428571
B5MCY1,0.0003131850923896,6.363268812906214e-07,0.0003627459175817,0.2666666666666666
Q9NXR7,0.0052197515398267,0.0001273740685117,0.0004639352310048,0.4444444444444444
Q9NS39,0.000782962730974,3.295022366232644e-06,0.0004250233138271,0.1809523809523809
P59923,0.0001565925461948,5.011123674675905e-05,0.0003158267581485,0.0
Q9Y585,0.0006263701847792,3.221498484731585e-06,0.0004451061662058,0.3939393939393939
P28698,0.000208790061593,2.1415620478135184e-06,0.0003613517961397,0.0
Q9BYT3,0.000991752792567,5.389100001291435e-05,0.0004225796611209,0.1812865497076023
P25189,0.0011483453387618,8.729752832080213e-06,0.0004105881839352,0.2554112554112554
Q9GZY6,0.0014093329157532,2.0814498432374176e-06,0.0004347054926301,0.5982905982905983
Q8NCJ5,0.0006263701847792,1.0811758965100792e-05,0.0003883322948751,0.1212121212121212
Q99832,0.0132059713957615,0.0005706655866713,0.0005198756859315,0.2061296191730974
Q1X8D7,0.0001043950307965,0.0,0.0003172603887426,1.0
Q9H322,0.0003131850923896,1.601230905277772e-06,0.0003595657683293,0.4
Q96H72,0.000991752792567,1.076853235596473e-05,0.0003725711722145,0.4269005847953216
O14782,0.0031840484392942,1.6269749437090765e-05,0.0004330045497893,0.487431693989071
Q8NH42,0.0005741726693809,7.44271556000929e-08,0.0004453505032819,0.4727272727272727
Q6ZN01,0.0001043950307965,0.0,0.0003665914243548,1.0
Q9HAC8,0.0005741726693809,3.521203596313269e-05,0.0003711042705643,0.0727272727272727
Q99426,0.001565925461948,1.932168738586344e-05,0.0004060187147261,0.3333333333333333
Q15043,0.0015137279465497,0.0001824363152792,0.0004060601761963,0.3497536945812808
Q96FC7,0.0001565925461948,8.205195895453825e-06,0.0003357393560288,0.0
Q9HC78,0.0004175801231861,4.836644452974661e-06,0.0003877665597938,0.0714285714285714
O14682,0.002348888192922,0.0001008796054431,0.0004268295397183,0.4535353535353535
Q96EF9,0.0001043950307965,0.0,0.0003391473269845,1.0
Q6P1J6,0.0044889863242509,0.0001394074049326,0.0004390187461227,0.4142270861833105
Q7L5N1,0.0056895291784111,3.317125527238654e-05,0.0004627403576493,0.3933061501868841
O60516,0.0007307652155757,4.09657373183777e-06,0.0003799684768214,0.7912087912087912
O75093,0.0017225180081428,2.146059945246352e-05,0.0004158939921094,0.2083333333333333
P55290,0.001774715523541,2.86204209823926e-05,0.0004448316002792,0.2566844919786096
P13385,0.0022444931621254,0.0001502712604568,0.0004306591567042,0.2491694352159468
Q8IUY3,0.0003653826077878,8.417811590043713e-06,0.0003465273647955,0.1428571428571428
Q8TAE8,0.0055329366322163,0.0003943688978589,0.0004437619431377,0.6761904761904762
Q9BT81,0.0003653826077878,2.774066307492649e-06,0.0003980949975666,0.4761904761904761
Q9NVF7,0.0010439503079653,1.952473134685631e-05,0.0004113056931821,0.3210526315789473
Q9UPC5,0.0003653826077878,1.1482636074683873e-06,0.0003723423859764,0.3809523809523809
Q6VVX0,0.0006785677001774,1.1383039991825933e-05,0.000413632967321,0.3333333333333333
Q9UNW8,0.0003131850923896,1.0513905326544523e-06,0.0003757742452342,0.0
Q96S52,0.000782962730974,1.0095025044083028e-05,0.0003614921880921,0.4476190476190476
Q8IWU5,0.0006785677001774,3.64617370047006e-05,0.0003837313441368,0.5
Q9BY07,0.0005219751539826,4.161646425769107e-06,0.0003915425699747,0.4444444444444444
Q9HD34,0.0029230608623029,0.0001524096295095,0.0004279557781169,0.2772727272727273
O95721,0.0049587639628353,0.0001754890370732,0.0004555840561848,0.3207166853303471
Q9H8Y5,0.0016703204927445,3.301111040146899e-05,0.0004264247766229,0.1431451612903226
O15123,0.0026620732853116,2.409790351350079e-06,0.0004612611377178,0.4180392156862745
Q8WZ79,0.0003131850923896,1.2459744433165222e-06,0.0003472101997788,0.2666666666666666
Q9H2M9,0.0026098757699133,9.96352688491302e-05,0.0004310989294762,0.4024489795918367
Q9UJV9,0.0014615304311514,7.578266192822168e-05,0.000432100670424,0.2804232804232804
A8MT65,0.0,0.0,0.0,0.0
Q8NHY5,0.0004697776385844,2.561906686472402e-07,0.0003991346494224,0.8333333333333334
Q8IZX4,0.0042279987472596,1.042139022953553e-05,0.0004559701832778,0.4762345679012346
Q6XZB0,0.0006785677001774,1.4460753546070888e-05,0.0003794057527933,0.0641025641025641
ENSP00000466514,0.0001043950307965,0.0,0.000372471918336,1.0
O75494,0.0024010857083202,2.0329561793543893e-05,0.0004353478542165,0.4115942028985507
P51688,0.0009395552771688,2.307673371038424e-05,0.0003966315161588,0.1241830065359477
Q8WV93,0.000208790061593,2.5704986615815045e-07,0.000345942234912,0.3333333333333333
Q8IYB1,0.0007307652155757,3.391888172467549e-05,0.000391587193403,0.1648351648351648
Q8N144,0.0005741726693809,4.268098739093542e-07,0.0003787753735182,0.6727272727272727
Q9H5Z6,0.0005219751539826,5.310477454038176e-05,0.000392316957539,0.2444444444444444
P23763,0.0031840484392942,3.662952544653299e-05,0.0004273260207087,0.5169398907103825
O75829,0.0001565925461948,1.1499114755571828e-07,0.00034357890946,0.3333333333333333
O43699,0.0001565925461948,4.865530598111705e-06,0.0003628641327947,0.0
Q96FE7,5.219751539826704e-05,0.0,0.0003214162801534,0.0
P55895,0.0017225180081428,2.147982093290356e-05,0.0004448506561014,0.2367424242424242
O60928,0.0005219751539826,6.046246519846239e-06,0.0003784588196762,0.1333333333333333
Q9Y2H9,0.0004697776385844,4.939299172150796e-06,0.0004123231012353,0.0555555555555555
Q14807,0.0054285416014197,0.0002409884330752,0.0004507844418038,0.3855489171023151
Q8NCU4,0.0001565925461948,6.385406908448147e-07,0.000296729706435,0.0
Q9NP94,0.0014615304311514,2.3675818090979183e-05,0.0003950880774374,0.4126984126984127
P55822,0.000782962730974,1.2660135483029967e-05,0.000398926905418,0.2476190476190476
