Interactor_A,Interactor_B,Detection_Method,Interactor_A_Taxid,Interactor_B_Taxid,Interaction_Type,Reference,Confidence_Value,Original_ID_A,Original_ID_B,database
O96757,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.51,uniprotkb:O96757,uniprotkb:O96757,IntAct
Q02870,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q02870,uniprotkb:O96757,IntAct
Q9VRJ2,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VRJ2,uniprotkb:O96757,IntAct
O96757,Q05192,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:O96757,uniprotkb:Q05192,IntAct
Q27598,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q27598,uniprotkb:O96757,IntAct
A1Z6E0,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:A1Z6E0,uniprotkb:O96757,IntAct
Q9VYG2,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VYG2,uniprotkb:O96757,IntAct
P11147,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:P11147,uniprotkb:O96757,IntAct
Q9VIE8,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VIE8,uniprotkb:O96757,IntAct
Q9VIV3,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VIV3,uniprotkb:O96757,IntAct
Q9VJ14,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VJ14,uniprotkb:O96757,IntAct
O96757,Q8WQ61,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:O96757,uniprotkb:Q8WQ61,IntAct
Q9VTX5,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VTX5,uniprotkb:O96757,IntAct
Q9XZU7,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9XZU7,uniprotkb:O96757,IntAct
Q9VKF0,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VKF0,uniprotkb:O96757,IntAct
O96757,Q9W279,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:O96757,uniprotkb:Q9W279,IntAct
Q8IN89,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q8IN89,uniprotkb:O96757,IntAct
O96757,Q9VWG3,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:O96757,uniprotkb:Q9VWG3,IntAct
Q9VWG3,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VWG3,uniprotkb:O96757,IntAct
Q9VWG3,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VWG3,uniprotkb:O96757,IntAct
Q07407,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.5,uniprotkb:Q07407,uniprotkb:O96757,IntAct
O96757,Q07407,MI:0018,7227,7227,MI:0915,MI:0469,0.5,uniprotkb:O96757,uniprotkb:Q07407,IntAct
Q07407,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.5,uniprotkb:Q07407,uniprotkb:O96757,IntAct
Q09147,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q09147,uniprotkb:O96757,IntAct
O96757,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.51,uniprotkb:O96757,uniprotkb:O96757,IntAct
O96757,Q9VWF4,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:O96757,uniprotkb:Q9VWF4,IntAct
Q9VWF4,O96757,MI:0018,7227,7227,MI:0915,MI:0469,0.37,uniprotkb:Q9VWF4,uniprotkb:O96757,IntAct
O96757,O96757,MI:0019,7227,7227,MI:0915,MI:0469,0.51,uniprotkb:O96757,uniprotkb:O96757,IntAct
P22082,P09547,MI:0401,559292,559292,MI:0915,MI:0469,0.9,uniprotkb:P22082,uniprotkb:P09547,IntAct
P22082,P32591,MI:0401,559292,559292,MI:0915,MI:0469,0.92,uniprotkb:P22082,uniprotkb:P32591,IntAct
P22082,P18480,MI:0401,559292,559292,MI:0915,MI:0469,0.9,uniprotkb:P22082,uniprotkb:P18480,IntAct
P22082,P18888,MI:0401,559292,559292,MI:0915,MI:0469,0.91,uniprotkb:P22082,uniprotkb:P18888,IntAct
P22082,P18480,MI:0401,559292,559292,MI:0915,MI:0469,0.9,uniprotkb:P22082,uniprotkb:P18480,IntAct
P22082,P18888,MI:0401,559292,559292,MI:0915,MI:0469,0.91,uniprotkb:P22082,uniprotkb:P18888,IntAct
P22082,P32591,MI:0401,559292,559292,MI:0915,MI:0469,0.92,uniprotkb:P22082,uniprotkb:P32591,IntAct
P22082,Q12406,MI:0401,559292,559292,MI:0915,MI:0469,0.87,uniprotkb:P22082,uniprotkb:Q12406,IntAct
P22082,Q05123,MI:0401,559292,559292,MI:0915,MI:0469,0.81,uniprotkb:P22082,uniprotkb:Q05123,IntAct
P22082,P09547,MI:0401,559292,559292,MI:0915,MI:0469,0.9,uniprotkb:P22082,uniprotkb:P09547,IntAct
P62807,O15315,MI:0047,9606,9606,MI:0407,MI:0471,0.44,uniprotkb:P62807,uniprotkb:O15315,IntAct
P07305,O15315,MI:0047,9606,9606,MI:0407,MI:0471,0.56,uniprotkb:P07305,uniprotkb:O15315,IntAct
P68431,O15315,MI:0047,9606,9606,MI:0407,MI:0471,0.44,uniprotkb:P68431,uniprotkb:O15315,IntAct
O15315,P62805,MI:0047,9606,9606,MI:0407,MI:0471,0.44,uniprotkb:O15315,uniprotkb:P62805,IntAct
P07305,O15315,MI:0089,9606,9606,MI:0407,MI:0471,0.56,uniprotkb:P07305,uniprotkb:O15315,IntAct
P30305,P31946,MI:0018,9606,9606,MI:0915,MI:0471,0.86,uniprotkb:P30305,uniprotkb:P31946,IntAct
Q04917,P30305,MI:0018,9606,9606,MI:0915,MI:0471,0.78,uniprotkb:Q04917,uniprotkb:P30305,IntAct
P30305,Q04917,MI:0018,9606,9606,MI:0915,MI:0471,0.78,uniprotkb:P30305,uniprotkb:Q04917,IntAct
P30305,P63104,MI:0018,9606,9606,MI:0915,MI:0471,0.92,uniprotkb:P30305,uniprotkb:P63104,IntAct
Q04917,P30305,MI:0004,9606,9606,MI:0915,MI:0471,0.78,uniprotkb:Q04917,uniprotkb:P30305,IntAct
P63104,P30305,MI:0004,9606,9606,MI:0915,MI:0471,0.92,uniprotkb:P63104,uniprotkb:P30305,IntAct
P63102,P53668,MI:0428,10116,10090,MI:0403,MI:0471,0.56,uniprotkb:P63102,uniprotkb:P53668,IntAct
P45592,P63102,MI:0096,10116,10116,MI:0915,MI:0471,0.51,uniprotkb:P45592,uniprotkb:P63102,IntAct
P53668,P63102,MI:0096,10090,10116,MI:0407,MI:0471,0.56,uniprotkb:P53668,uniprotkb:P63102,IntAct
P53668,P63102,MI:0096,10090,10116,MI:0407,MI:0471,0.56,uniprotkb:P53668,uniprotkb:P63102,IntAct
P53668,P63102,MI:0096,10090,10116,MI:0407,MI:0471,0.56,uniprotkb:P53668,uniprotkb:P63102,IntAct
P53668,P63102,MI:0018,10090,10116,MI:0915,MI:0471,0.56,uniprotkb:P53668,uniprotkb:P63102,IntAct
P63102,P45592,MI:0018,10116,10116,MI:0915,MI:0471,0.51,uniprotkb:P63102,uniprotkb:P45592,IntAct
P63102,P18760,MI:0018,10116,10090,MI:0915,MI:0471,0.37,uniprotkb:P63102,uniprotkb:P18760,IntAct
P53668,P63102,MI:0018,10090,10116,MI:0915,MI:0471,0.56,uniprotkb:P53668,uniprotkb:P63102,IntAct
P18888,P22082,MI:0401,559292,559292,MI:0915,MI:0469,0.91,uniprotkb:P18888,uniprotkb:P22082,IntAct
P18888,P18480,MI:0401,559292,559292,MI:0915,MI:0469,0.56,uniprotkb:P18888,uniprotkb:P18480,IntAct
P18888,P32591,MI:0401,559292,559292,MI:0915,MI:0469,0.86,uniprotkb:P18888,uniprotkb:P32591,IntAct
P18888,P35189,MI:0401,559292,559292,MI:0915,MI:0469,0.72,uniprotkb:P18888,uniprotkb:P35189,IntAct
P18888,P09547,MI:0401,559292,559292,MI:0915,MI:0469,0.69,uniprotkb:P18888,uniprotkb:P09547,IntAct
P35189,P18888,MI:0019,559292,559292,MI:0915,MI:0469,0.72,uniprotkb:P35189,uniprotkb:P18888,IntAct
P18480,P35189,MI:0047,559292,559292,MI:0915,MI:0469,0.57,uniprotkb:P18480,uniprotkb:P35189,IntAct
P32591,P22082,MI:0018,559292,559292,MI:0915,MI:0469,0.92,uniprotkb:P32591,uniprotkb:P22082,IntAct
P38956,P22082,MI:0018,559292,559292,MI:0915,MI:0469,0.63,uniprotkb:P38956,uniprotkb:P22082,IntAct
P38956,P22082,MI:0007,559292,559292,MI:0915,MI:0469,0.63,uniprotkb:P38956,uniprotkb:P22082,IntAct
P38956,P18888,MI:0401,559292,559292,MI:0915,MI:0469,0.73,uniprotkb:P38956,uniprotkb:P18888,IntAct
P38956,P32591,MI:0401,559292,559292,MI:0915,MI:0469,0.56,uniprotkb:P38956,uniprotkb:P32591,IntAct
P38956,P18888,MI:0019,559292,559292,MI:0915,MI:0469,0.73,uniprotkb:P38956,uniprotkb:P18888,IntAct
P18888,P38956,MI:0019,559292,559292,MI:0915,MI:0469,0.73,uniprotkb:P18888,uniprotkb:P38956,IntAct
P38956,P53628,MI:0401,559292,559292,MI:0915,MI:0469,0.4,uniprotkb:P38956,uniprotkb:P53628,IntAct
P38956,P18480,MI:0401,559292,559292,MI:0915,MI:0469,0.56,uniprotkb:P38956,uniprotkb:P18480,IntAct
P38956,P18888,MI:0401,559292,559292,MI:0915,MI:0469,0.73,uniprotkb:P38956,uniprotkb:P18888,IntAct
P53628,P18888,MI:0019,559292,559292,MI:0914,MI:0469,0.76,uniprotkb:P53628,uniprotkb:P18888,IntAct
P53628,P35189,MI:0019,559292,559292,MI:0914,MI:0469,0.35,uniprotkb:P53628,uniprotkb:P35189,IntAct
P35189,P53628,MI:0019,559292,559292,MI:0914,MI:0469,0.35,uniprotkb:P35189,uniprotkb:P53628,IntAct
P35189,P18888,MI:0019,559292,559292,MI:0914,MI:0469,0.72,uniprotkb:P35189,uniprotkb:P18888,IntAct
Q15418,P31946,MI:0096,9606,9606,MI:0915,MI:0471,0.4,uniprotkb:Q15418,uniprotkb:P31946,IntAct
Q63531,P35213,MI:0096,10116,10116,MI:0914,MI:0471,0.35,uniprotkb:Q63531,uniprotkb:P35213,IntAct
P04049,P63104,MI:0096,9606,9606,MI:0915,MI:0471,0.96,uniprotkb:P04049,uniprotkb:P63104,IntAct
P04049,P63104,MI:0018,9606,9606,MI:0915,MI:0471,0.96,uniprotkb:P04049,uniprotkb:P63104,IntAct
P25632,P43609,MI:0401,559292,559292,MI:0915,MI:0469,0.94,uniprotkb:P25632,uniprotkb:P43609,IntAct
P25632,Q03124,MI:0401,559292,559292,MI:0915,MI:0469,0.69,uniprotkb:P25632,uniprotkb:Q03124,IntAct
P25632,P32597,MI:0401,559292,559292,MI:0915,MI:0469,0.86,uniprotkb:P25632,uniprotkb:P32597,IntAct
Q80TH2,Q8BUN5,MI:0096,10090,10090,MI:0915,MI:0471,0.4,uniprotkb:Q80TH2,uniprotkb:Q8BUN5,IntAct
P51141,P84022,MI:0096,10090,9606,MI:0407,MI:0471,0.53,uniprotkb:P51141,uniprotkb:P84022,IntAct
Q80TH2,Q62432,MI:0096,10090,10090,MI:0407,MI:0471,0.44,uniprotkb:Q80TH2,uniprotkb:Q62432,IntAct
O08675,P70340,MI:0096,10090,10090,MI:0407,MI:0471,0.44,uniprotkb:O08675,uniprotkb:P70340,IntAct
P70340,Q80TH2,MI:0096,10090,10090,MI:0407,MI:0471,0.44,uniprotkb:P70340,uniprotkb:Q80TH2,IntAct
P51141,P70340,MI:0096,10090,10090,MI:0407,MI:0471,0.44,uniprotkb:P51141,uniprotkb:P70340,IntAct
P51141,Q62432,MI:0096,10090,10090,MI:0407,MI:0471,0.44,uniprotkb:P51141,uniprotkb:Q62432,IntAct
O08675,Q62432,MI:0096,10090,10090,MI:0407,MI:0471,0.44,uniprotkb:O08675,uniprotkb:Q62432,IntAct
Q80TH2,P97471,MI:0096,10090,10090,MI:0407,MI:0471,0.44,uniprotkb:Q80TH2,uniprotkb:P97471,IntAct
O08675,P97471,MI:0096,10090,10090,MI:0407,MI:0471,0.44,uniprotkb:O08675,uniprotkb:P97471,IntAct
P51141,P97471,MI:0096,10090,10090,MI:0407,MI:0471,0.44,uniprotkb:P51141,uniprotkb:P97471,IntAct
P51141,O35253,MI:0096,10090,10090,MI:0407,MI:0471,0.44,uniprotkb:P51141,uniprotkb:O35253,IntAct
O08675,O35253,MI:0096,10090,10090,MI:0407,MI:0471,0.44,uniprotkb:O08675,uniprotkb:O35253,IntAct
Q80TH2,O35253,MI:0096,10090,10090,MI:0407,MI:0471,0.44,uniprotkb:Q80TH2,uniprotkb:O35253,IntAct
Q80TH2,P84022,MI:0018,10090,9606,MI:0915,MI:0471,0.37,uniprotkb:Q80TH2,uniprotkb:P84022,IntAct
P51141,P84022,MI:0018,10090,9606,MI:0915,MI:0471,0.53,uniprotkb:P51141,uniprotkb:P84022,IntAct
O08675,P84022,MI:0018,10090,9606,MI:0915,MI:0471,0.37,uniprotkb:O08675,uniprotkb:P84022,IntAct
P49796,P31946,MI:0019,9606,9606,MI:0915,MI:0471,0.4,uniprotkb:P49796,uniprotkb:P31946,IntAct
Q8NHY2,P05412,MI:0019,9606,9606,MI:0915,MI:0471,0.62,uniprotkb:Q8NHY2,uniprotkb:P05412,IntAct
P17535,Q8NHY2,MI:0019,9606,9606,MI:0915,MI:0471,0.4,uniprotkb:P17535,uniprotkb:Q8NHY2,IntAct
Q53QZ3,P63000,MI:0049,9606,9606,MI:0407,MI:0471,0.54,uniprotkb:Q53QZ3,uniprotkb:P63000,IntAct
Q53QZ3,P63000,MI:0019,9606,9606,MI:0915,MI:0471,0.54,uniprotkb:Q53QZ3,uniprotkb:P63000,IntAct
P48554,P40792,MI:0096,7227,7227,MI:0915,MI:0469,0.4,uniprotkb:P48554,uniprotkb:P40792,IntAct
Q9VI13,P48554,MI:0096,7227,7227,MI:0915,MI:0469,0.63,uniprotkb:Q9VI13,uniprotkb:P48554,IntAct
P40792,Q9VI13,MI:0018,7227,7227,MI:0915,MI:0469,0.77,uniprotkb:P40792,uniprotkb:Q9VI13,IntAct
Q24572,A1Z9E2,MI:0019,7227,7227,MI:0914,MI:0469,0.67,uniprotkb:Q24572,uniprotkb:A1Z9E2,IntAct
Q24572,P04197,MI:0019,7227,7227,MI:0914,MI:0469,0.74,uniprotkb:Q24572,uniprotkb:P04197,IntAct
Q24572,Q24572,MI:0019,7227,7227,MI:0914,MI:0469,0.35,uniprotkb:Q24572,uniprotkb:Q24572,IntAct
Q24572,Q7K159,MI:0019,7227,7227,MI:0914,MI:0469,0.35,uniprotkb:Q24572,uniprotkb:Q7K159,IntAct
Q24572,Q9W542,MI:0019,7227,7227,MI:0914,MI:0469,0.71,uniprotkb:Q24572,uniprotkb:Q9W542,IntAct
Q7K159,Q9W542,MI:0019,7227,7227,MI:0914,MI:0469,0.35,uniprotkb:Q7K159,uniprotkb:Q9W542,IntAct
Q7K159,A1Z9E2,MI:0019,7227,7227,MI:0914,MI:0469,0.35,uniprotkb:Q7K159,uniprotkb:A1Z9E2,IntAct
Q7K159,P04197,MI:0019,7227,7227,MI:0914,MI:0469,0.53,uniprotkb:Q7K159,uniprotkb:P04197,IntAct
Q7K159,Q24572,MI:0019,7227,7227,MI:0914,MI:0469,0.35,uniprotkb:Q7K159,uniprotkb:Q24572,IntAct
P04197,A1Z9E2,MI:0019,7227,7227,MI:0914,MI:0469,0.64,uniprotkb:P04197,uniprotkb:A1Z9E2,IntAct
P04197,Q24572,MI:0019,7227,7227,MI:0914,MI:0469,0.74,uniprotkb:P04197,uniprotkb:Q24572,IntAct
P04197,Q7K159,MI:0019,7227,7227,MI:0914,MI:0469,0.53,uniprotkb:P04197,uniprotkb:Q7K159,IntAct
P04197,Q9W542,MI:0019,7227,7227,MI:0914,MI:0469,0.69,uniprotkb:P04197,uniprotkb:Q9W542,IntAct
A1Z9E2,P04197,MI:0019,7227,7227,MI:0914,MI:0469,0.64,uniprotkb:A1Z9E2,uniprotkb:P04197,IntAct
A1Z9E2,Q24572,MI:0019,7227,7227,MI:0914,MI:0469,0.67,uniprotkb:A1Z9E2,uniprotkb:Q24572,IntAct
A1Z9E2,Q7K159,MI:0019,7227,7227,MI:0914,MI:0469,0.35,uniprotkb:A1Z9E2,uniprotkb:Q7K159,IntAct
A1Z9E2,Q9W542,MI:0019,7227,7227,MI:0914,MI:0469,0.68,uniprotkb:A1Z9E2,uniprotkb:Q9W542,IntAct
Q9W542,A1Z9E2,MI:0019,7227,7227,MI:0914,MI:0469,0.68,uniprotkb:Q9W542,uniprotkb:A1Z9E2,IntAct
Q9W542,P04197,MI:0019,7227,7227,MI:0914,MI:0469,0.69,uniprotkb:Q9W542,uniprotkb:P04197,IntAct
Q9W542,Q24572,MI:0019,7227,7227,MI:0914,MI:0469,0.71,uniprotkb:Q9W542,uniprotkb:Q24572,IntAct
Q9W542,Q7K159,MI:0019,7227,7227,MI:0914,MI:0469,0.35,uniprotkb:Q9W542,uniprotkb:Q7K159,IntAct
Q9VXE5,P40793,MI:0007,7227,7227,MI:0915,MI:0469,0.52,uniprotkb:Q9VXE5,uniprotkb:P40793,IntAct
Q9VXE5,P40793,MI:0096,7227,7227,MI:0915,MI:0469,0.52,uniprotkb:Q9VXE5,uniprotkb:P40793,IntAct
P45481,Q60680,MI:0007,10090,10090,MI:0915,MI:0471,0.51,uniprotkb:P45481,uniprotkb:Q60680,IntAct
P45481,Q60680,MI:0018,10090,10090,MI:0915,MI:0471,0.51,uniprotkb:P45481,uniprotkb:Q60680,IntAct
P21461,P42282,MI:0096,7227,7227,MI:0915,MI:0469,0.68,uniprotkb:P21461,uniprotkb:P42282,IntAct
Q27934,P21461,MI:0096,7227,7227,MI:0915,MI:0469,0.85,uniprotkb:Q27934,uniprotkb:P21461,IntAct
P21461,Q27934,MI:0096,7227,7227,MI:0915,MI:0469,0.85,uniprotkb:P21461,uniprotkb:Q27934,IntAct
Q27934,P21461,MI:0007,7227,7227,MI:0915,MI:0469,0.85,uniprotkb:Q27934,uniprotkb:P21461,IntAct
P21461,P42282,MI:0007,7227,7227,MI:0915,MI:0469,0.68,uniprotkb:P21461,uniprotkb:P42282,IntAct
P21461,P21461,MI:0007,7227,7227,MI:0915,MI:0469,0.57,uniprotkb:P21461,uniprotkb:P21461,IntAct
P42282,Q27934,MI:0007,7227,7227,MI:0915,MI:0469,0.78,uniprotkb:P42282,uniprotkb:Q27934,IntAct
P42282,P21461,MI:0007,7227,7227,MI:0914,MI:0469,0.68,uniprotkb:P42282,uniprotkb:P21461,IntAct
P42282,Q27934,MI:0007,7227,7227,MI:0914,MI:0469,0.78,uniprotkb:P42282,uniprotkb:Q27934,IntAct
P42282,Q27934,MI:0007,7227,7227,MI:0915,MI:0469,0.78,uniprotkb:P42282,uniprotkb:Q27934,IntAct
P21461,Q27934,MI:0007,7227,7227,MI:0915,MI:0469,0.85,uniprotkb:P21461,uniprotkb:Q27934,IntAct
Q27934,P42282,MI:0007,7227,7227,MI:0915,MI:0469,0.78,uniprotkb:Q27934,uniprotkb:P42282,IntAct
P21461,Q27934,MI:0029,7227,7227,MI:0915,MI:0469,0.85,uniprotkb:P21461,uniprotkb:Q27934,IntAct
Q27934,P21461,MI:0029,7227,7227,MI:0915,MI:0469,0.85,uniprotkb:Q27934,uniprotkb:P21461,IntAct
Q27934,P42282,MI:0029,7227,7227,MI:0915,MI:0469,0.78,uniprotkb:Q27934,uniprotkb:P42282,IntAct
P34152,Q61140,MI:0018,10090,10090,MI:0915,MI:0469,0.65,uniprotkb:P34152,uniprotkb:Q61140,IntAct
P34152,Q61140,MI:0019,10090,10090,MI:0915,MI:0469,0.65,uniprotkb:P34152,uniprotkb:Q61140,IntAct
Q9UIK4,Q9UIK4,MI:0007,9606,9606,MI:0915,MI:0469,0.59,uniprotkb:Q9UIK4,uniprotkb:Q9UIK4,IntAct
Q9UIK4,Q9UIK4,MI:0007,9606,9606,MI:0915,MI:0469,0.59,uniprotkb:Q9UIK4,uniprotkb:Q9UIK4,IntAct
Q9UIK4,Q9UIK4,MI:0007,9606,9606,MI:0915,MI:0469,0.59,uniprotkb:Q9UIK4,uniprotkb:Q9UIK4,IntAct
P60010,P80428,MI:0401,559292,559292,MI:0915,MI:0469,0.88,uniprotkb:P60010,uniprotkb:P80428,IntAct
P60010,P43572,MI:0401,559292,559292,MI:0915,MI:0469,0.79,uniprotkb:P60010,uniprotkb:P43572,IntAct
P60010,P80428,MI:0401,559292,559292,MI:0915,MI:0469,0.88,uniprotkb:P60010,uniprotkb:P80428,IntAct
P60010,Q08649,MI:0401,559292,559292,MI:0915,MI:0469,0.88,uniprotkb:P60010,uniprotkb:Q08649,IntAct
P60010,P38811,MI:0401,559292,559292,MI:0915,MI:0469,0.66,uniprotkb:P60010,uniprotkb:P38811,IntAct
Q08649,P80428,MI:0019,559292,559292,MI:0915,MI:0469,0.89,uniprotkb:Q08649,uniprotkb:P80428,IntAct
P80428,P43572,MI:0401,559292,559292,MI:0915,MI:0469,0.81,uniprotkb:P80428,uniprotkb:P43572,IntAct
P80428,Q08649,MI:0401,559292,559292,MI:0915,MI:0469,0.89,uniprotkb:P80428,uniprotkb:Q08649,IntAct
Q9UIK4,Q9UIK4,MI:0071,9606,9606,MI:0915,MI:0469,0.59,uniprotkb:Q9UIK4,uniprotkb:Q9UIK4,IntAct
Q61140,Q9QY53,MI:0018,10090,10090,MI:0915,MI:0486,0.51,uniprotkb:Q61140,uniprotkb:Q9QY53,IntAct
Q9QY53,Q61140,MI:0019,10090,10090,MI:0915,MI:0486,0.51,uniprotkb:Q9QY53,uniprotkb:Q61140,IntAct
P38811,Q08649,MI:0401,559292,559292,MI:0915,MI:0469,0.88,uniprotkb:P38811,uniprotkb:Q08649,IntAct
Q08649,P38811,MI:0006,559292,559292,MI:0915,MI:0469,0.88,uniprotkb:Q08649,uniprotkb:P38811,IntAct
Q12432,Q08649,MI:0401,559292,559292,MI:0915,MI:0469,0.93,uniprotkb:Q12432,uniprotkb:Q08649,IntAct
Q12432,P38811,MI:0401,559292,559292,MI:0915,MI:0469,0.74,uniprotkb:Q12432,uniprotkb:P38811,IntAct
Q12432,Q08649,MI:0019,559292,559292,MI:0915,MI:0469,0.93,uniprotkb:Q12432,uniprotkb:Q08649,IntAct
Q12432,Q08649,MI:0401,559292,559292,MI:0915,MI:0469,0.93,uniprotkb:Q12432,uniprotkb:Q08649,IntAct
Q12432,Q08649,MI:0006,559292,559292,MI:0915,MI:0469,0.93,uniprotkb:Q12432,uniprotkb:Q08649,IntAct
O35613,O43293,MI:0019,10090,9606,MI:0915,MI:0469,0.4,uniprotkb:O35613,uniprotkb:O43293,IntAct
O35613,O54784,MI:0019,10090,10090,MI:0915,MI:0469,0.4,uniprotkb:O35613,uniprotkb:O54784,IntAct
O35613,O54784,MI:0019,10090,10090,MI:0915,MI:0469,0.4,uniprotkb:O35613,uniprotkb:O54784,IntAct
O43293,Q9UER7,MI:0019,9606,9606,MI:0915,MI:0469,0.4,uniprotkb:O43293,uniprotkb:Q9UER7,IntAct
O43293,Q96IZ0,MI:0019,9606,9606,MI:0915,MI:0469,0.4,uniprotkb:O43293,uniprotkb:Q96IZ0,IntAct
Q06507,O54784,MI:0018,10090,10090,MI:0915,MI:0469,0.55,uniprotkb:Q06507,uniprotkb:O54784,IntAct
O54784,Q925B0,MI:0018,10090,10090,MI:0915,MI:0469,0.51,uniprotkb:O54784,uniprotkb:Q925B0,IntAct
O54784,O54784,MI:0018,10090,10090,MI:0915,MI:0469,0.55,uniprotkb:O54784,uniprotkb:O54784,IntAct
Q925B0,O54784,MI:0019,10090,10090,MI:0915,MI:0469,0.51,uniprotkb:Q925B0,uniprotkb:O54784,IntAct
Q9UER7,O54784,MI:0428,9606,10090,MI:0403,MI:0469,0.27,uniprotkb:Q9UER7,uniprotkb:O54784,IntAct
P26431,Q9Z1Y0,MI:0018,10116,10116,MI:0915,MI:0469,0.37,uniprotkb:P26431,uniprotkb:Q9Z1Y0,IntAct
Q91XS8,Q9Z1Y0,MI:0018,10116,10116,MI:0915,MI:0469,0.51,uniprotkb:Q91XS8,uniprotkb:Q9Z1Y0,IntAct
Q91XS8,Q9Z1Y0,MI:0096,10116,10116,MI:0915,MI:0469,0.51,uniprotkb:Q91XS8,uniprotkb:Q9Z1Y0,IntAct
Q9EP80,P19491,MI:0019,10116,10116,MI:0915,MI:0486,0.92,uniprotkb:Q9EP80,uniprotkb:P19491,IntAct
Q62083,P23819,MI:0096,10090,10090,MI:0915,MI:0486,0.4,uniprotkb:Q62083,uniprotkb:P23819,IntAct
P19491,Q9EP80,MI:0019,10116,10116,MI:0915,MI:0486,0.92,uniprotkb:P19491,uniprotkb:Q9EP80,IntAct
Q9EP80,P19491,MI:0018,10116,10116,MI:0915,MI:0486,0.92,uniprotkb:Q9EP80,uniprotkb:P19491,IntAct
Q9EP80,P19492,MI:0018,10116,10116,MI:0915,MI:0486,0.75,uniprotkb:Q9EP80,uniprotkb:P19492,IntAct
P19492,Q9EP80,MI:0018,10116,10116,MI:0915,MI:0486,0.75,uniprotkb:P19492,uniprotkb:Q9EP80,IntAct
Q8IVG9,Q07812,MI:0007,9606,9606,MI:0915,MI:0471,0.59,uniprotkb:Q8IVG9,uniprotkb:Q07812,IntAct
Q8IVG9,Q07812,MI:0007,9606,9606,MI:0915,MI:0471,0.59,uniprotkb:Q8IVG9,uniprotkb:Q07812,IntAct
Q8IVG9,Q07812,MI:0007,9606,9606,MI:0915,MI:0471,0.59,uniprotkb:Q8IVG9,uniprotkb:Q07812,IntAct
Q8IVG9,Q07812,MI:0053,9606,9606,MI:0407,MI:0471,0.59,uniprotkb:Q8IVG9,uniprotkb:Q07812,IntAct
Q8IVG9,Q07812,MI:0018,9606,9606,MI:0915,MI:0471,0.59,uniprotkb:Q8IVG9,uniprotkb:Q07812,IntAct
Q13625,P05067,MI:0018,9606,9606,MI:0915,MI:0469,0.58,uniprotkb:Q13625,uniprotkb:P05067,IntAct
Q13625,P05067,MI:0096,9606,9606,MI:0915,MI:0469,0.58,uniprotkb:Q13625,uniprotkb:P05067,IntAct
Q13625,P05067,MI:0411,9606,9606,MI:0915,MI:0469,0.58,uniprotkb:Q13625,uniprotkb:P05067,IntAct
P10415,P51572,MI:0047,9606,9606,MI:0915,MI:0469,0.52,uniprotkb:P10415,uniprotkb:P51572,IntAct
P51572,Q07817,MI:0019,9606,9606,MI:0915,MI:0469,0.4,uniprotkb:P51572,uniprotkb:Q07817,IntAct
Q14790,P51572,MI:0019,9606,9606,MI:0915,MI:0469,0.59,uniprotkb:Q14790,uniprotkb:P51572,IntAct
P10415,P51572,MI:0019,9606,9606,MI:0915,MI:0469,0.52,uniprotkb:P10415,uniprotkb:P51572,IntAct
P35609,Q61824,MI:0018,9606,10090,MI:0915,MI:0486,0.58,uniprotkb:P35609,uniprotkb:Q61824,IntAct
Q61824,P35609,MI:0096,10090,9606,MI:0915,MI:0486,0.58,uniprotkb:Q61824,uniprotkb:P35609,IntAct
P35609,Q61824,MI:0019,9606,10090,MI:0915,MI:0486,0.58,uniprotkb:P35609,uniprotkb:Q61824,IntAct
Q13444,Q9UKS6,MI:0018,9606,9606,MI:0915,MI:0486,0.65,uniprotkb:Q13444,uniprotkb:Q9UKS6,IntAct
